,valid,gain,pm,bw,fom
44535,0,1.19531,2.00001,1e-05,3.2000097323624304
49904,1,2.7391400000000004,1.0607444444444445,16.43151,167.86478084347357
16088,1,1.2055405000000001,0.03977666666666673,2.13266,21.402412999029092
56379,1,2.21855,0.35120999999999997,6.000769999999999,61.797417732362426
23115,1,2.0866070000000003,0.07078777777777782,5.5100299999999995,56.28301057680687
13991,1,3.2911799999999998,0.8370877777777778,4.177989999999999,45.63417817680687
95968,1,3.35522,1.4076955555555557,13.64161,141.26019862125133
90358,0,1.19531,2.00001,1e-05,3.2000097323624304
68430,1,2.026342,1.0577133333333333,1.95846,22.27407346569576
177,1,1.326456,1.6879122222222223,2.59089,28.766828487917987
64275,1,1.7417890000000003,2.9987733333333333,0.11165,6.570205865695764
77085,1,3.34374,1.3682333333333334,3.13685,36.135683065695765
96902,1,3.34025,2.9995011111111114,11.96281,127.0011235101402
49352,1,3.34527,3.3274433333333335,2.78363,35.74005506569576
98377,1,1.9370030000000003,2.251797777777778,1.57134,20.206201776806875
62028,1,3.26362,2.999312222222222,10.329509999999999,110.57586528791798
31346,1,2.9619,0.8755211111111111,0.32998900000000003,6.820525510140207
52094,1,2.5701500000000004,0.6251655555555554,6.22732,64.92316662125133
47655,1,1.916185,3.930898888888889,4.545839999999999,52.61278195458465
33780,1,3.3579,2.9719944444444444,1.29034,20.253592843473537
93337,1,1.941906,3.5519655555555554,3.7871900000000003,44.45085382125132
10919,1,2.1500670000000004,2.288448888888889,1.9718900000000001,24.526020354584656
59516,1,1.8602950000000003,3.679343333333333,1.8344500000000001,25.02932506569576
29103,1,1.1262633000000002,2.805486666666667,0.9425549999999999,13.997078439029096
53830,1,3.42293,0.6426433333333333,3.66173,40.31856706569576
84530,1,2.141296,3.577132222222222,1.48564,21.714888487917985
26099,1,3.0236500000000004,1.8540022222222223,0.7481099999999999,12.641405287917985
95622,1,1.762043,2.0352882222222224,0.5474779999999999,9.411214487917984
5685,1,2.73428,2.999442222222222,2.90054,35.65116528791798
16520,1,3.30302,3.792987777777778,5.6655999999999995,65.25392617680689
17501,1,3.30724,2.939783333333333,3.8149800000000003,45.38766306569577
4882,1,1.993782,0.43834333333333325,4.1140799999999995,42.80020946569576
45791,1,3.07471,3.2484655555555557,1.9333,26.785718621251316
16439,1,1.1763746000000002,0.38056555555555555,1.25021,13.133621101251318
95064,1,2.40076,0.14508777777777765,0.465275,6.3313241768068735
18441,1,3.22696,1.6673666666666667,4.0176,45.2816603990291
91439,1,3.52523,0.16225444444444442,2.47728,27.82820484347354
14718,1,1.20001292,0.21202111111111094,5.70147,57.35947101414021
74275,1,3.4252800000000003,1.3556611111111112,11.70011,121.84601551014022
11412,1,3.39707,0.7829211111111111,2.1684,25.57867951014021
36096,1,2.9826099999999998,1.5024233333333334,1.74624,22.01093106569576
34473,1,1.1531393,3.040216666666667,1.7006400000000002,21.921245239029094
2031,1,1.335129,1.4049222222222224,0.7668879999999999,10.084432087917985
49094,1,2.4220200000000003,0.22083222222222226,2.7929,29.754277287917983
62541,1,1.20357558,2.6002633333333334,5.05078,54.678033761695765
42848,1,1.9080090000000003,1.3205655555555555,2.7897600000000002,30.865637421251318
61795,1,1.2242466,0.5818544444444443,8.03751,81.34068476347355
48416,1,2.004153,0.17876555555555557,1.3898700000000002,15.15523022125132
82719,1,1.793541,0.5428877777777777,4.02387,41.825091376806874
95062,1,2.5654500000000002,0.49485444444444443,0.608625,8.52207884347354
3971,1,2.75102,3.825876666666667,1.37534,21.741548399029096
86809,1,3.20127,2.3032766666666666,2.80124,34.1046883990291
59397,1,2.91651,0.03589888888888886,3.87879,40.91067195458465
87733,1,2.24082,3.3490877777777777,0.361837,10.231416176806874
91500,1,2.40707,3.275087777777778,2.32193,29.913446176806875
2442,1,3.49852,3.92231,3.193,40.969441732362434
15140,1,1.896807,1.385301111111111,0.391006,6.968231910140208
60346,1,2.78009,3.98111,2.12081,29.47950573236243
52277,1,2.82187,3.023312222222222,2.43836,31.172665287917983
12631,1,2.80184,0.3958211111111111,2.93432,31.90424351014021
20741,1,2.70724,3.87551,0.97653,17.78032573236243
53049,1,3.44144,3.6147433333333336,4.98002,58.27903906569577
6427,1,2.7096,3.8156433333333335,0.8196129999999999,16.11820106569576
49955,1,2.93059,1.8792066666666667,5.64188,61.5077603990291
14641,1,2.31786,0.5901766666666665,2.00923,22.383536399029094
86981,1,2.5388100000000002,1.5498500000000002,1.0016,14.10785373236243
52164,1,1.935352,3.2377655555555553,1.6974500000000001,23.042869021251317
46650,0,1.19531,2.00001,1e-05,3.2000097323624304
19591,1,3.38607,2.1807166666666666,6.39136,70.0315523990291
29145,1,1.2207867000000001,3.3203544444444444,5.96765,65.01953288347354
96813,1,2.27652,3.01046,9.39218,100.03588173236243
87759,1,1.7578930000000001,0.997871111111111,8.20434,84.31498711014021
30550,0,1.19531,2.00001,1e-05,3.2000097323624304
45183,1,2.075256,1.6120333333333334,0.941251,13.047592265695762
84859,1,1.1783342,1.937656,0.285521,5.975724292362431
66018,1,3.07774,0.9536399999999999,1.45966,18.38123373236243
43926,1,1.1718352,3.58441,0.6775789999999999,12.53890949236243
48900,1,3.31017,3.948098888888889,1.70927,25.947383954584655
40310,1,2.7332300000000003,2.8377611111111114,0.39177,10.303515510140208
85939,0,1.19531,2.00001,1e-05,3.2000097323624304
70680,1,3.23544,0.21761000000000003,7.6024899999999995,78.82112573236243
32347,1,3.3651400000000002,0.6030433333333333,2.11899,24.758459065695764
58794,1,2.4691500000000004,1.9982613444444446,9.11171,95.84281988347355
85750,1,3.3032500000000002,0.9993711111111111,10.38001,107.92851551014022
52895,1,2.00043,3.8606322222222222,2.58413,32.984349287917986
27310,1,3.2997400000000003,3.85691,6.15102,70.20646573236243
82,1,3.24657,0.04447666666666688,7.02494,72.7819683990291
33038,1,1.594062,3.922876666666667,3.80676,44.8225987990291
58310,1,1.2184377000000002,2.1171744444444447,2.02854,23.700526083473537
80798,1,2.5761000000000003,3.51431,2.5816,33.09573773236243
79853,1,2.172888,0.7384433333333332,1.90612,21.415696665695766
60650,1,2.61627,2.332333333333333,0.286259,8.299369065695764
28484,1,3.23313,3.804832222222222,3.69213,45.45430928791799
95111,1,3.5306,3.417532222222222,13.65751,144.84539328791803
88466,1,1.2911240000000002,2.3166033333333336,1.87623,22.58373586569576
21044,1,2.72771,1.1058677777777777,6.6563799999999995,70.17196217680687
4407,1,1.0903630000000002,2.325668888888889,1.8360800000000002,22.207700354584656
57820,1,3.23705,1.622107777777778,6.05671,65.61245417680688
84033,1,3.06805,3.9836322222222225,4.49749,53.59589328791799
85583,1,1.821561,1.515808888888889,1.61575,19.334189154584653
56443,1,3.43763,1.007511111111111,1.75954,21.898095510140212
67116,1,3.3569,3.6748766666666666,10.40931,112.5667043990291
72044,1,2.8226400000000003,1.6847722222222223,1.04132,15.061525287917986
47748,1,1.9770070000000002,1.5142222222222224,1.3467200000000001,16.827885687917988
730,1,2.98683,0.3258433333333332,3.73213,39.99236706569577
71268,1,2.76742,2.018713888888889,2.0500700000000003,25.617067954584652
3421,1,2.72641,3.8356655555555554,4.5410699999999995,53.38497862125132
5443,1,3.06531,0.042587777777777606,9.99653,102.27733417680689
23185,0,1.19531,2.00001,1e-05,3.2000097323624304
36154,1,1.8498450000000002,2.634072222222222,0.218029,7.180141287917985
23536,1,2.107721,2.998162222222222,5.04876,56.37944648791798
30082,1,3.1137,0.6069655555555556,3.67714,40.044506621251315
47499,1,3.36976,1.1908966666666667,8.25202,87.0348683990291
65588,1,2.9662200000000003,0.1979100000000002,1.43758,16.81744173236243
53944,1,1.9533840000000002,0.007354444444444375,2.25379,23.459249643473537
56006,1,2.54643,0.017009999999999904,1.67953,18.443753732362428
24887,1,3.3653,0.26328777777777773,2.87336,31.758742176806873
39194,1,1.2270563,2.8326011111111113,3.08624,35.432551070140214
26966,1,3.32196,3.8392544444444447,1.5625,24.319680843473538
75781,1,3.35015,2.603467777777778,2.04558,27.207050176806877
45163,1,3.08487,0.7902766666666666,3.13172,34.8490083990291
83480,1,3.44607,1.5878344444444445,13.174009999999999,136.98144084347356
44327,1,1.1601279,2.487678888888889,0.10602199999999999,5.0826184745846525
21073,1,1.9664230000000003,2.2759855555555557,4.58885,50.45530622125133
29651,1,2.024687,0.6005211111111112,3.67579,38.713879910140214
5253,1,1.2374832,3.9620433333333334,1.48637,21.25347090569576
74557,1,2.65186,3.926687777777778,1.28834,20.913854176806876
4152,1,2.55775,3.12231,0.692418,13.55469773236243
65801,1,2.7467799999999998,2.917073333333333,9.41481,100.67707506569576
93569,1,3.35989,0.32312111111111136,1.32443,16.358683510140207
58315,1,1.214692,2.1169944444444444,0.9734889999999999,13.145233243473541
50706,1,1.7201760000000001,3.0032,0.0725576,6.16042893236243
18069,1,0.9881679999999999,2.8979077777777777,2.1328,26.213116576806872
8794,0,1.19531,2.00001,1e-05,3.2000097323624304
99794,1,2.53113,3.6125988888888894,0.5628709999999999,13.011745954584653
62407,1,1.1953100131009,2.0001730466666667,0.00013845399999999999,3.201555162750177
94690,1,2.7360200000000003,0.95209,3.28426,36.21468973236243
76947,1,3.36353,2.197781111111111,13.48311,140.94930751014024
70487,1,3.3713,1.8943703333333335,5.04768,56.118874265695766
69624,1,2.061348,1.1785222222222225,3.97759,42.70067488791799
99577,1,1.2318344,1.4267066666666668,1.43137,16.640153679029094
30377,1,2.001747,0.00039888888888877207,5.76762,58.64445635458466
21536,1,2.62507,0.048354444444444526,3.07958,32.58877284347354
86343,1,3.21113,3.756443333333334,1.2336500000000001,20.76568706569576
38682,1,2.6209900000000004,0.5796433333333334,3.29941,35.632239065695764
5715,1,1.347244,1.2940577777777778,0.43059000000000003,6.558606976806875
31555,1,3.02726,1.2097600000000002,3.76117,41.74554973236243
36092,1,3.19885,2.0838033333333335,1.7529000000000001,23.26722706569576
35204,1,1.335207,0.46149888888888885,3.06561,31.56226835458465
96659,1,1.5561530000000001,3.0472388888888893,0.0183589,5.492076554584652
30552,1,1.085855,2.5106977777777777,0.9370689999999999,13.519046176806874
45529,1,1.9362700000000002,3.989087777777778,5.41444,61.415986176806875
39450,1,1.2383190000000002,1.9301992222222224,6.356599999999999,66.705823287918
58572,1,1.9449480000000001,0.9986433333333332,6.6813899999999995,69.31118866569577
22995,1,3.01474,0.056632222222222355,3.41703,36.44412128791799
74241,1,3.43746,1.9283342222222224,2.35493,29.325108487917984
54308,1,3.04154,3.89291,0.9877699999999999,18.321725732362427
21603,1,2.154888,3.2830544444444443,2.45138,30.91807444347354
26589,1,3.45172,0.1921877777777778,4.28104,45.82548617680688
63820,1,3.05163,1.8767855555555557,4.02058,45.43613462125132
97051,1,2.063161,1.7723255555555557,1.49051,18.78213582125132
72860,1,3.06976,0.4813433333333332,2.54116,28.43098306569576
51856,1,2.184286,1.3493022222222222,2.06329,23.978448487917984
43309,1,3.1995,3.0336666666666665,0.796831,15.227098399029098
82778,1,3.45548,0.8179433333333334,14.21891,146.20990706569577
23436,1,2.67503,1.2755066666666668,5.06935,54.5098683990291
49481,1,3.3933500000000003,3.7670766666666666,3.78912,46.5560643990291
29875,1,1.2514753,3.838454444444445,4.007269999999999,46.281519203473536
12569,1,2.7760000000000002,0.60621,1.91165,21.983157732362425
31641,1,2.73594,2.9994388888888888,11.60451,122.69285195458465
53789,1,2.137941,2.7463722222222224,6.55401,71.06534648791799
83203,1,2.083124,0.24935444444444438,1.45052,15.969437643473539
46085,1,3.1889000000000003,3.7140655555555555,3.27015,41.036206621251324
45262,1,2.83643,1.1703277777777776,1.0438,14.279762176806873
83208,1,2.069582,3.66861,1.72598,24.178596132362426
76065,1,3.35439,2.4410533333333335,1.00825,16.57897506569576
4719,1,2.1725030000000003,1.9762542222222224,1.59844,20.31893208791799
76165,1,3.35023,2.883516666666667,5.3786,60.9854243990291
99999,1,2.03811,1.5768877777777779,2.60324,29.566674176806874
61088,1,2.58224,2.9257055555555556,3.64418,42.787138621251316
32201,1,2.56552,3.7112322222222223,1.21907,19.772817287917984
95576,1,3.0020900000000004,3.987698888888889,0.884882,17.397167954584653
16171,1,3.4053999999999998,1.0441955555555555,10.520809999999999,109.53081462125132
59824,1,2.80683,2.5763244444444444,0.545414,11.50997684347354
15544,0,1.19531,2.00001,1e-05,3.2000097323624304
36091,1,3.42377,3.7807544444444443,1.82244,26.947652843473538
20217,1,2.8968700000000003,2.388831111111111,0.7900739999999999,13.764635510140208
5094,1,2.095165,3.7569877777777774,1.2342,19.43290017680687
66895,1,2.7936600000000005,3.9486322222222223,0.7678419999999999,15.914145287917984
22141,1,2.054643,0.38427666666666677,1.3712,15.357935999029097
69059,1,2.0155790000000002,3.1980655555555555,1.12114,17.31252142125132
24525,1,2.089036,3.4210100000000003,2.93731,35.919080932362434
77852,1,1.93607,2.9419677777777777,0.717127,12.767224176806875
24644,1,1.9137810000000002,0.1951433333333334,1.7544300000000002,18.71858826569576
46924,1,2.7814200000000002,2.338636666666667,1.96161,25.261144399029096
60902,1,3.0579300000000003,1.2356811111111112,5.7971699999999995,62.183827510140205
58091,1,3.12222,3.058781111111111,1.84844,25.690635510140208
14314,1,2.0412060000000003,1.6952344444444445,1.5996400000000002,19.72374404347354
58807,1,2.1164150000000004,3.65951,1.25388,19.499235732362433
93597,0,1.19531,2.00001,1e-05,3.2000097323624304
10892,1,2.99322,0.44011000000000017,7.403829999999999,76.89986173236242
88160,1,3.31713,0.43762111111111096,3.5835,39.081271510140205
66587,1,1.2350697000000002,2.800457777777778,12.07411,125.26943781680687
75004,1,1.0903010000000002,2.0027317333333334,3.20972,35.427475305695765
80821,1,1.862729,2.7252266666666665,4.18384,46.9995591990291
8256,1,1.2555207000000002,3.918198888888889,1.31057,19.446964794584648
67923,1,2.73549,1.0890811111111112,1.3673,17.263639510140205
81485,1,1.9028740000000002,0.40337666666666666,2.77053,29.199673199029096
34760,1,3.14275,0.40217666666666657,1.76333,20.613604399029096
70957,1,1.681583,3.5651544444444445,2.55069,31.79456844347354
87320,1,2.033681,1.544657777777778,12.399709999999999,127.47449137680687
13291,1,3.3241400000000003,2.6277922222222223,1.0947,17.705957287917986
14290,1,2.03691,3.7418544444444444,0.825865,15.25543084347354
93201,1,2.86776,0.5352988888888887,2.98366,32.69991195458466
87736,1,2.57283,2.2292755555555557,0.9441489999999999,14.66124862125132
56156,1,1.985649,2.724282222222222,3.6406300000000003,41.713452087917986
15247,1,2.181384,3.965776666666667,2.2675300000000003,30.203725199029098
35492,1,3.2827200000000003,1.2656433333333332,4.9345099999999995,53.87491506569577
62419,1,1.2156015,2.310267777777778,0.13976000000000002,5.1182719768068745
98102,1,3.4003900000000002,3.669432222222222,2.5100700000000002,33.617781287917985
11048,1,2.8108400000000002,0.27095444444444444,2.74237,29.795756843473544
21572,0,1.19531,2.00001,1e-05,3.2000097323624304
4883,1,1.838422,0.44969888888888904,1.1633200000000001,13.124346354584652
95707,1,1.2189354000000001,1.2541888888888888,2.5445100000000003,27.480046434584654
86302,1,2.055391,0.05802111111111124,4.37172,44.84202471014021
6522,1,1.4636490000000002,0.0366433333333333,1.92989,19.679429865695763
18860,1,2.72305,0.4719433333333333,6.2269499999999995,64.85779106569576
10628,1,2.066349,3.165498888888889,3.54364,41.54633875458465
51590,1,2.5477000000000003,3.1384433333333335,9.49771,101.62137106569577
93693,1,1.2864964,0.7238766666666666,4.08013,42.0688200790291
79087,1,3.22796,3.7778655555555556,1.4311200000000002,22.79485862125132
44218,1,2.56677,3.6876877777777777,1.60603,23.606246176806874
40111,1,3.13852,3.656532222222222,1.9674200000000002,27.85639728791799
99378,0,1.19531,2.00001,1e-05,3.2000097323624304
80916,1,1.3625250000000002,0.23722111111111105,7.05692,71.14930551014021
45324,1,3.2844900000000004,1.3322500000000002,4.81849,52.823409732362435
46656,1,1.2512081000000002,2.2659355555555556,0.83859,12.078368341251318
10613,1,2.144302,0.7354433333333331,2.70814,29.39679346569576
85233,1,1.4361970000000002,1.4236388888888891,2.37584,26.325180354584656
52620,1,3.51472,3.35361,13.18651,140.01406173236245
86628,1,3.34708,0.27628777777777785,4.03405,43.36457817680688
76702,1,3.2991200000000003,1.20282,3.91699,43.618877732362435
22025,1,1.849227,3.6893211111111115,1.59897,22.677207910140208
73528,1,3.32202,0.2351988888888889,3.79206,40.84886395458466
37650,0,1.19531,2.00001,1e-05,3.2000097323624304
19314,1,3.0614700000000004,0.10314333333333352,1.1134600000000001,13.538915065695765
15063,1,2.6039,1.9996267255555555,10.57841,110.67370449325132
67812,1,2.0671120000000003,0.2580211111111112,1.42831,15.741989910140207
24803,1,2.73095,3.8905655555555554,9.53608,103.42836662125133
26260,1,3.33325,3.4963988888888893,5.4045499999999995,62.20515995458466
56684,1,2.178696,3.0417811111111113,2.72691,33.31590671014021
76510,1,1.889137,3.789787777777778,1.0161600000000002,17.057746576806874
71991,1,3.05934,3.898376666666667,3.2257700000000002,40.7318323990291
5159,1,1.2077871,3.70851,0.364213,9.59061225236243
35038,1,0.966096,2.2783,1.51539,19.074130532362428
47911,1,2.93956,2.126631111111111,2.3296200000000002,28.79180351014021
64281,1,3.0028,0.48178777777777787,1.92642,22.203942176806873
36276,1,3.5328399999999998,3.1577433333333333,5.0896,58.75331906569577
38975,1,1.1372109000000001,3.3400433333333335,0.487944,10.293121985695763
40441,1,3.07093,0.013865555555555732,1.3332000000000002,15.604822621251321
65016,1,1.19746046,2.641497777777778,5.442869999999999,58.657570728806874
25905,1,3.31576,1.8984402222222223,2.85502,34.13213808791799
71885,1,1.8102390000000002,1.9805577777777779,0.51011,9.007800976806873
36474,1,3.16617,3.7019544444444445,4.968789999999999,57.975952843473536
93038,1,2.088563,0.41344333333333333,3.15903,33.32360666569576
54897,1,3.0705000000000005,2.560586666666667,0.332062,9.667680399029097
50909,1,3.30636,3.2016655555555555,9.36488,101.30461862125131
11276,1,2.138644,2.940391111111111,2.95601,35.39662031014021
42913,1,1.970793,0.7240433333333333,2.1118,23.20694266569576
30422,1,2.9081300000000003,3.566698888888889,8.53148,93.07679595458465
12428,1,3.25503,0.8445433333333333,3.05561,34.37892706569577
72753,1,1.826818,3.7171877777777778,3.06521,37.35730377680688
63738,1,3.23911,2.230961111111111,1.6535,22.55699151014021
19205,1,2.2140600000000004,2.120251111111111,8.399519999999999,88.60999551014021
14312,1,1.7160160000000002,2.838627777777778,1.37064,18.872945376806875
87587,1,2.7411600000000003,0.19664333333333345,2.2462,24.631543065695762
44018,1,2.7518100000000003,1.8877533333333334,1.84251,23.313199065695766
41209,1,1.328557,2.5107033333333333,2.88151,32.992015465695765
71724,1,3.11878,3.5612655555555555,1.3157800000000002,21.16388262125132
7119,1,2.4783000000000004,3.985387777777778,0.8918389999999999,16.834492176806872
367,1,2.64584,2.9954666666666667,0.516921,11.702486399029096
15632,1,1.9046180000000001,0.5881211111111112,3.89765,40.76855711014021
38433,1,1.9315579999999999,3.5390099999999998,2.98036,36.34940733236243
37202,1,3.2019900000000003,0.9991455555555556,7.037439999999999,74.38094262125131
15092,1,1.878632,0.5651766666666668,7.15476,73.2717627990291
71751,1,2.09585,2.0030670777777777,2.7295700000000003,31.581149056806876
79679,1,1.147383,2.4266566666666667,1.4462000000000002,18.402056799029097
15525,1,1.0748980000000001,1.1053666666666668,1.79055,19.818474799029094
25869,1,3.28625,2.8976466666666667,3.4321,41.4662563990291
74203,1,2.8077,3.4286544444444442,4.552309999999999,52.94370884347354
75962,1,1.858438,1.8528155555555557,2.44898,28.249952221251316
49015,1,1.2981280000000002,0.8811433333333333,11.17911,113.32420466569576
75364,1,3.3806000000000003,3.662132222222222,1.2402,20.883653287917983
82567,1,2.38128,2.0417621111111113,5.01059,54.795777110140214
95587,1,2.065569,3.0478977777777776,6.93103,75.23114097680688
5815,1,1.8588,0.4469544444444444,0.42071800000000004,5.718388843473541
25746,1,2.13977,0.5637433333333332,2.46287,26.663935065695764
49765,1,1.1401450000000002,2.3853644444444444,1.07036,14.58627484347354
17850,1,3.1681700000000004,3.018456666666667,3.15847,38.7815563990291
86209,1,3.2600000000000002,3.395787777777778,8.11507,89.06148217680688
49845,1,3.14706,2.062888111111111,1.70499,22.692514710140205
34450,1,1.1245494,1.7761655555555556,0.473399,7.660661341251318
66107,1,1.2450779,0.10614333333333319,6.310619999999999,63.335644545695764
69067,1,2.56605,0.7618433333333333,1.65565,19.420231065695763
41693,0,1.19531,2.00001,1e-05,3.2000097323624304
34766,1,3.4414100000000003,0.2286766666666668,2.32837,26.344796399029097
82074,1,1.2857695,3.0017622222222227,3.12071,36.11836468791798
34531,1,2.6412400000000003,3.4514544444444444,1.87779,26.035236843473538
22424,1,3.17601,1.963214888888889,8.0815,86.33287755458466
14150,1,3.17841,2.9990644444444445,6.428229999999999,71.46041684347354
3570,1,1.9061670000000002,2.59761,2.1499,26.50809813236243
74844,1,3.39407,2.14538,2.54172,31.48821373236243
65881,1,1.845014,3.9996322222222225,4.19834,49.162350087917986
18453,1,3.46652,0.9186177777777776,5.1973199999999995,56.16833417680688
19726,1,3.38422,1.7837955555555556,13.11201,136.60075862125134
6241,1,1.2193461,2.0744361111111114,0.724733,10.595164830140208
4345,1,1.2810733,1.6306544444444446,2.08842,23.59605680347354
98897,1,1.20254794,3.4523211111111114,3.932,44.8522930381402
24623,1,2.69725,3.858076666666667,1.05203,18.495444399029093
90803,1,3.45284,2.966642222222222,1.9142000000000001,26.597557287917983
44765,1,1.7557710000000002,1.4255333333333335,1.2401,15.354300265695763
87721,1,2.2944999999999998,3.0639922222222222,1.1257700000000002,17.479009287917986
82759,1,2.1529260000000003,2.721838888888889,2.58868,31.390775154584656
75192,1,1.9350590000000003,2.8657755555555555,2.28283,28.30113342125132
10215,1,2.47661,3.1228433333333334,1.60305,22.564503065695764
72546,1,3.0198000000000005,1.3365122222222223,0.964545,13.973151287917986
48492,1,2.065948,1.7703655555555557,3.4316,38.19324422125132
83201,1,2.129033,0.09636555555555552,2.49995,26.27404622125132
7958,1,2.6777200000000003,3.3075433333333333,1.0011400000000001,17.082255065695765
12076,1,3.14306,2.7052766666666668,2.1253,27.918636399029094
69054,1,2.114135,0.9490488888888889,1.03474,12.968361954584651
38723,0,1.19531,2.00001,1e-05,3.2000097323624304
78607,1,2.6148700000000002,1.7282333333333333,0.671943,11.187969065695764
63444,1,2.6818500000000003,0.3744988888888889,1.98844,22.267339954584653
96788,1,3.3021000000000003,3.903732222222222,0.9947509999999999,18.721523287917986
13234,1,2.72209,1.330366666666667,3.11996,35.160216399029096
78710,1,3.26188,2.2441844444444445,6.81743,74.24477284347354
16424,0,1.19531,2.00001,1e-05,3.2000097323624304
57235,1,1.769403,3.6594988888888893,0.233153,8.875533554584653
57912,1,3.4242600000000003,3.6877544444444443,10.40081,112.58314084347356
55580,1,1.8111510000000002,0.83451,1.8266600000000002,20.34071893236243
77424,1,2.54977,3.878621111111111,2.82029,36.03393951014021
87312,1,3.3636600000000003,0.9686655555555556,2.15221,25.673878621251323
41422,1,1.571579,2.53556,2.36347,28.14301253236243
78120,1,2.7803999999999998,2.443181111111111,6.312869999999999,68.93979151014021
43819,1,3.49287,2.8177688888888888,7.8545799999999995,85.81119595458465
95018,1,1.1544860000000001,1.1766733333333335,0.385822,5.789779865695763
11335,1,2.35953,3.148198888888889,1.67745,23.20857595458465
2331,1,1.238086,3.999887777777778,4.37629,50.21394537680688
11338,1,2.73812,1.7602122222222223,1.36884,18.356005287917984
23213,1,1.2456042,1.754967777777778,0.886956,11.737755216806875
10116,1,3.3113400000000004,1.3721011111111112,0.490785,9.64234151014021
18129,1,2.6234900000000003,3.7453655555555554,4.3091099999999996,50.79739462125132
20179,1,1.949856,0.08202111111111103,3.57864,36.82298271014021
35072,1,2.48465,0.1297322222222223,2.01939,21.948573287917984
75960,1,1.85589,1.9734613333333333,2.51711,29.12122786569576
13067,1,3.3520600000000003,3.681687777777778,2.60242,34.502894176806876
5834,0,1.19531,2.00001,1e-05,3.2000097323624304
70107,1,3.5424,2.624118888888889,14.33821,150.39709195458468
41967,1,2.69958,3.5957322222222223,3.67997,44.357889287917985
80851,1,2.64578,0.61271,2.01544,22.87519373236243
54021,1,1.9486150000000002,3.9028211111111113,3.46066,41.7549735101402
42279,1,1.9738030000000002,3.1368766666666668,0.614572,12.098807999029097
22232,1,3.51428,2.6318655555555557,12.031609999999999,127.3097426212513
14429,1,1.936366,1.6697366666666666,1.20085,15.569239599029094
80911,1,1.2976690000000002,0.25652111111111137,4.788989999999999,48.423058310140206
