,valid,gain,pm,bw,fom
148,1,1.20286735,0.8012544444444444,7.58721,77.16306966347354
149,1,1.19870725,0.3333655555555556,0.156874,2.106095321251319
150,1,3.23407,0.9444311111111112,7.86728,82.63029551014021
151,1,2.77386,0.99767,0.440572,7.896145732362429
152,1,3.44431,0.9538044444444445,25.14251,255.64988084347357
153,1,3.27767,0.5394877777777777,2.64838,29.845706176806875
154,1,3.136187198678227,0.5027818646802871,9.405526107432127,98.6231366962236
155,1,2.9584300000000003,2.9257822222222223,0.850683,15.303719287917987
156,1,1.2368684,1.220783333333333,9.77289,99.73191714569576
157,1,1.19531,2.00001,1e-05,3.2000097323624304
158,1,2.75515,3.9998433333333336,26.89401,277.21155106569574
159,1,2.4389800000000004,3.9989544444444447,4.41158,52.006424843473546
160,1,2.6873,1.655336666666667,12.81301,132.5689203990291
161,1,2.47182,0.7656544444444443,0.8821899999999999,11.57865284347354
162,1,2.674339935155432,2.0148359589308518,8.302575187059848,89.45869732707435
163,1,3.18399,0.1511544444444445,0.772573,10.35388684347354
164,1,1.333358,3.4881100000000003,1.2961200000000002,18.70772733236243
165,1,1.19531,2.00001,1e-05,3.2000097323624304
166,1,3.12734,3.4841433333333334,3.89066,46.79955906569577
167,1,2.78181,1.1269455555555556,0.0889751,4.596557621251319
168,1,2.64127,3.35831,4.416799999999999,51.276341732362425
169,1,2.2111500000000004,3.0199811111111114,0.176651,7.817381510140208
170,1,2.051895,2.968758888888889,9.96677,105.44550995458468
171,1,1.929646,1.173558888888889,0.204745,4.806241154584652
172,1,1.935796,3.515843333333333,20.69591,213.47292626569575
173,1,1.859753,3.6431766666666663,3.97117,46.338007999029095
174,1,3.53076,0.8975933333333334,24.40521,248.2906830656958
175,1,3.16345,0.0763433333333333,1.91069,21.59071106569576
176,1,2.81399,2.119921111111111,2.35345,28.868683510140205
177,1,2.53084,3.370321111111111,0.116371,8.158753510140208
178,1,2.024972,3.7312766666666666,3.3744,40.709530799029096
179,1,1.948824,1.6179244444444445,0.337854,6.8713296434735405
180,1,2.1706,1.6359633333333334,15.96951,163.48288306569577
181,1,2.0134320000000003,0.5786766666666666,0.316794,5.075462799029097
182,1,3.05709,3.352243333333333,8.61795,93.7771190656958
183,1,2.9838500000000003,1.1719,0.372645,7.74763173236243
184,1,3.3378300000000003,0.4864322222222221,7.498119999999999,78.33040928791799
185,1,2.99529,2.167947777777778,0.107183,6.700416176806874
186,1,2.114486,3.8804433333333335,2.17884,29.10001426569577
187,1,1.586076,2.5501477777777777,0.014636,4.695409376806874
188,1,1.952993,3.942298888888889,8.45266,91.74339155458463
189,1,1.840942,1.25005,0.218287,4.95760213236243
190,1,2.126146,1.7155377777777778,15.43791,158.2408573768069
191,1,1.930831,2.8661766666666666,1.76837,23.1521015990291
192,1,1.2137746,0.2627877777777778,9.32727,93.71521169680688
193,1,1.19531,2.00001,1e-05,3.2000097323624304
194,1,2.77129,3.0258800000000003,8.07918,87.52427773236242
195,1,2.47558,1.3182055555555556,0.237784,6.023186621251319
196,1,1.2084745796350387,0.5505427950897037,7.350092133366157,75.83195930136715
197,1,1.1637884,3.506276666666667,1.09678,16.6155623190291
198,1,2.027231,3.775098888888889,7.897469999999999,86.01305715458464
199,1,1.455409,2.5422322222222222,0.0481182,4.860766087917986
200,1,2.153423,1.5773233333333334,12.32481,126.92144666569575
201,1,1.833935,3.0174622222222225,0.0744145,6.338328287917985
202,1,1.376918,0.7855544444444443,2.4617,26.09171044347354
203,1,1.2820974,1.17042,0.280255,4.77926061236243
204,1,2.6771800000000003,3.9999322222222222,16.12821,169.460129287918
205,1,2.30412,1.9953931666666669,0.8781899999999999,13.304994799029098
206,1,3.29882,1.1010944444444446,22.39001,228.1859568434736
207,1,3.02404,1.9405501111111112,1.3379,18.67824991014021
208,1,2.0748450000000003,1.5755855555555556,7.216019999999999,75.73647262125132
209,1,1.944739,2.95256,0.0914809999999999,6.53811453236243
210,1,3.1676,3.0146566666666668,11.93231,126.5131923990291
211,1,3.20759,0.8667766666666666,0.373501,7.536482399029097
212,1,2.0066460000000004,1.1358822222222222,21.75151,220.306008487918
213,1,1.816506,1.8928707777777776,1.86421,22.416022176806877
214,1,3.37787,3.757765555555556,4.40035,52.63489062125132
215,1,3.13653,3.807143333333333,0.226636,10.687147065695765
216,1,3.49775,0.9473144444444443,23.87411,243.01962484347357
217,1,3.02815,3.91491,0.444178,12.90493773236243
218,1,3.53287,1.698928888888889,19.63131,201.83635195458464
219,1,3.06312,0.3160988888888889,0.5159659999999999,7.9066839545846515
220,1,2.95261,1.7558588888888889,20.51901,210.10812795458463
221,1,2.49796,0.7123433333333332,0.942548,12.128303065695764
222,1,2.7648,2.4057477777777776,7.60459,81.77837817680688
223,1,2.55911,1.2260811111111112,0.136978,4.967963510140208
224,1,2.66024,0.803721111111111,13.12171,134.26086351014024
225,1,2.52826,3.032627777777777,0.0598929,7.050567176806874
226,1,2.83265,1.41213,7.122719999999999,75.45130973236242
227,1,2.3544,2.1134166666666667,0.0700544,5.472812399029096
228,1,1.917434,2.1872744444444443,9.15246,95.89068164347354
229,1,1.395925,0.9350455555555556,0.0441852,2.1785566212513188
230,1,3.5274,2.40263,19.15041,198.14670973236247
231,1,3.07864,3.749965555555556,1.78362,26.09603462125132
232,1,1.2637945000000002,3.9999877777777777,14.44061,150.8881555768069
233,1,1.19531,2.00001,1e-05,3.2000097323624304
234,1,2.61682,3.990332222222222,9.02397,98.329937287918
235,1,2.47861,1.0639011111111114,0.109127,4.333365510140208
236,1,3.05822,0.5600877777777779,5.63953,59.52682617680688
237,1,2.74507,1.0486477777777776,0.0737111999999999,4.274554176806874
238,1,1.3112670000000002,3.0409566666666668,7.033309999999999,75.3376727990291
239,1,1.19531,2.00001,1e-05,3.2000097323624304
240,1,3.38165,1.8652811111111112,5.13922,57.000151510140206
241,1,3.10982,0.2148988888888889,0.461284,7.253983954584653
242,1,1.837182,0.1237988888888887,12.64511,127.41931835458465
243,1,1.526706,1.175997777777778,0.0093397499999999,2.3725628768068745
244,1,3.0609900000000003,0.8432211111111111,11.88541,122.44196351014024
245,1,3.16514,0.3789211111111112,0.207079,5.040753510140208
246,1,2.1423780000000003,0.5752322222222223,7.17224,73.77914688791799
247,1,1.7090070000000002,1.293197777777778,0.0210937,2.896383576806875
248,1,1.2616641000000002,3.5622544444444446,7.495139999999999,80.73052576347355
249,1,1.1804621000000002,2.075387666666667,0.243113,5.769461479029097
250,1,2.01497,3.5569433333333333,7.66819,83.35649506569577
251,1,1.906571,2.6597833333333334,0.245787,7.566930265695763
252,1,2.147288,1.8970176666666667,8.41207,88.2981955990291
253,1,1.885957,2.76845,0.706375,12.32194013236243
254,1,1.2125472000000002,1.8819611111111112,12.25161,125.5478161501402
255,1,1.19531,2.00001,1e-05,3.2000097323624304
256,1,3.26427,0.0378544444444445,17.59031,178.44631284347355
257,1,3.1537200000000003,1.576687777777778,0.7961309999999999,12.833996176806874
258,1,1.20091574,2.951895555555556,22.61251,230.8547535092513
259,1,1.19531,2.00001,1e-05,3.2000097323624304
260,1,1.793508,3.250621111111111,12.61561,132.07482511014024
261,1,1.799435,2.056994111111111,0.335302,7.369054310140207
262,1,3.3109,2.9395844444444443,13.01841,137.42603684347355
263,1,3.19572,0.025898888888889,0.464715,7.088973954584652
264,1,2.0981400000000003,3.364065555555556,6.163889999999999,68.10469462125131
265,1,1.670857,2.8883544444444444,0.0211963,5.403880243473541
266,1,3.1635500000000003,0.6408877777777778,7.270189999999999,76.08910217680686
267,1,2.9035800000000003,1.4597955555555555,0.499752,9.38301062125132
268,1,2.605372052017378,2.5593024500967196,12.797925422195187,135.20058460452748
269,1,2.24636,0.8535433333333332,1.10886,13.715423065695765
270,1,1.3081580000000002,1.1105322222222225,9.0172,92.08416288791798
271,1,1.19531,2.00001,1e-05,3.2000097323624304
272,1,1.976693,1.3744488888888888,7.311339999999999,76.25007155458465
273,1,1.837291,1.2780866666666668,0.557484,8.390049599029098
274,1,2.087038,0.9996644444444444,21.46921,217.36153044347355
275,1,1.607868,2.994511111111111,0.368082,8.967001110140208
276,1,3.22676,0.6737655555555556,5.89119,62.42755862125132
277,1,2.74315,1.0266555555555557,0.0543148,4.043098621251319
278,1,3.50605,3.1884544444444445,23.22621,240.1364088434736
279,1,3.12123,1.0606300000000002,0.988781,13.89581573236243
280,1,3.13351,2.7899366666666667,7.288049999999999,79.6701323990291
281,1,3.03037,0.2217322222222223,0.392425,6.480987287917985
282,1,2.93047,3.992054444444444,17.07121,179.1814728434736
283,1,2.39406,1.3712233333333337,0.604806,9.680411065695765
284,1,2.61994,1.138267777777778,12.60051,129.53577817680687
285,1,2.70116,2.5625944444444446,0.965578,15.562844843473542
286,1,2.038943,0.7821211111111112,9.95618,101.82544711014022
287,1,1.5217150000000002,1.0590855555555556,0.0087988199999999,2.174104821251319
288,1,1.2329081000000002,0.2818322222222222,14.69631,147.459043007918
289,1,1.19531,2.00001,1e-05,3.2000097323624304
290,1,2.13042,2.78396,11.95701,125.14646173236244
291,1,1.891897,0.4133433333333331,0.156807,3.065217465695763
292,1,3.44255,2.615751111111112,14.17241,148.60588351014022
293,1,3.20713,0.5993877777777777,0.495766,8.330758176806874
294,1,1.677539,3.988565555555556,17.56501,182.61037342125132
295,1,1.560078,1.4191600000000002,0.0283268,2.9915393323624304
296,1,2.90613,3.8312544444444447,11.31581,121.34098484347354
297,1,2.7423800000000003,0.3801766666666668,0.24238,4.888460399029096
298,1,3.3276000000000003,3.8943322222222223,6.66979,75.487473287918
299,1,3.23904,3.660887777777778,0.330099,11.610780176806877
300,1,1.89085,0.5354766666666667,6.577249999999999,67.4638043990291
301,1,1.749937,1.0598277777777778,0.113535,3.496520576806875
302,1,1.2226285,0.761521111111111,14.84311,149.6822097101402
303,1,1.066068,3.2533322222222223,0.277875,8.139065687917986
304,1,1.359226,0.8278655555555555,4.77795,49.30067782125132
305,1,1.19531,2.00001,1e-05,3.2000097323624304
306,1,2.94058,3.796298888888889,11.33591,121.52739595458466
307,1,2.63465,1.3022022222222225,0.7477929999999999,11.288555287917983
308,1,1.2907535,0.2529655555555554,3.97224,40.24157082125132
309,1,1.19531,2.00001,1e-05,3.2000097323624304
310,1,1.5113988577195876,-2.180349220980503,7.063411513403361,68.9592350097283
311,1,1.937161,1.1713222222222224,5.92245,61.98873048791799
312,1,1.2223255000000002,0.5432877777777779,4.30327,43.93427277680688
313,1,1.19531,2.00001,1e-05,3.2000097323624304
314,1,2.8080700000000003,3.2928433333333333,8.16283,88.83205506569576
315,1,2.39878,1.518378888888889,0.209054,5.964003954584652
316,1,1.2143548000000002,1.6662077777777775,9.15234,94.21207993680687
317,1,1.19531,2.00001,1e-05,3.2000097323624304
318,1,3.06118,1.4533366666666667,20.01911,204.75537639902916
319,1,2.90639,1.116528888888889,6.23028,66.14243595458466
320,1,1.2200131,2.26529,8.50004,88.65440145236244
321,1,1.19531,2.00001,1e-05,3.2000097323624304
322,1,2.121538,3.890487777777778,6.454949999999999,71.88564777680686
323,1,1.927861,2.4212966666666667,0.1013039999999999,5.766069599029096
324,1,1.9926790000000003,0.8400433333333331,5.620019999999999,58.50100586569577
325,1,1.347946,0.8991277777777776,0.00172739,1.6389352768068746
326,1,1.2218336,0.0842544444444443,16.48751,165.04162916347354
327,1,1.19531,2.00001,1e-05,3.2000097323624304
328,1,3.4632300000000003,2.5302166666666666,12.19091,128.6788443990291
329,1,3.302,0.4121766666666666,0.63752,9.562604399029096
330,1,2.079828,0.1803322222222222,17.42821,175.63194688791802
331,1,1.843419,0.2350877777777779,3.30397,34.19346497680688
332,1,1.31692,1.9108344444444445,21.54171,218.62026084347352
333,1,1.19531,2.00001,1e-05,3.2000097323624304
334,1,2.89954,3.002277777777778,19.01091,196.9577141768069
335,1,3.3553,3.76161,3.46734,43.28385773236243
336,1,2.157371,0.4882433333333333,6.55661,67.50165626569577
337,1,2.040372,1.12217,0.23127,5.122140132362429
338,1,3.4623500000000003,0.0073766666666667,10.55711,108.3032443990291
339,1,3.03689,0.8848766666666666,0.465195,8.277542399029096
340,1,3.36395,1.236818888888889,9.24668,97.04797195458464
341,1,3.29041,0.6155877777777777,1.40862,17.58515417680687
342,1,2.6102700000000003,3.355821111111111,5.99384,67.00555951014022
343,1,2.3449500000000003,3.882154444444444,0.313659,10.72749884347354
344,1,3.08829,3.271943333333333,3.3900900000000003,41.40747906569577
345,1,3.11552,2.959538888888889,0.307396,10.113367954584652
346,1,1.948599,0.027521111111111,21.36521,214.59997431014023
347,1,1.632908,2.97413,0.0878288,6.161907332362429
348,1,3.3336,1.9583361111111115,18.22461,187.9452795101402
349,1,3.26537,3.261598888888889,0.5722689999999999,13.42521395458465
350,1,2.1456120000000003,0.1030100000000002,17.42431,175.54817213236245
351,1,2.001996,0.92399,1.0811000000000002,13.25730093236243
352,1,3.40113,3.92491,16.29611,171.88783373236242
353,1,2.81942,3.986254444444445,1.983,28.15683284347354
354,1,2.6734500000000003,0.991161111111111,16.851309999999998,171.8726195101402
355,1,2.1964200000000003,1.3331533333333334,1.04503,13.784571065695763
356,1,2.2007,1.262397777777778,5.336919999999999,56.59539817680688
357,1,1.543988,1.0062277777777775,0.0195744,2.224015776806875
358,1,3.33328,0.081132222222222,14.47471,147.442369287918
359,1,3.1168,3.03752,3.24209,39.58661373236243
360,1,1.3369140000000002,3.54271,5.137499999999999,57.21315453236243
361,1,1.19531,2.00001,1e-05,3.2000097323624304
362,1,2.65214,3.685343333333333,8.48091,92.45373906569576
363,1,2.7704500000000003,2.801908888888889,0.307451,9.447625954584652
364,1,2.1196930000000003,3.424498888888889,15.20511,158.63945155458467
365,1,1.840341,0.9996544444444444,0.127515,3.648528043473541
366,1,1.335104,3.2511988888888887,8.63007,91.67026475458464
367,1,1.19531,2.00001,1e-05,3.2000097323624304
368,1,3.5656600000000003,2.294565555555556,25.22341,258.7497186212513
369,1,3.06781,2.482408888888889,2.1398200000000003,27.616947954584656
370,1,2.73881,1.999772198888889,23.00021,235.05382925058467
371,1,2.37591,1.997301233333333,2.851,33.12229570569576
372,1,1.973193,1.5391644444444446,10.66351,110.03111644347356
373,1,1.8389,0.9241433333333332,0.247903,4.729861065695763
374,1,3.1872400000000005,0.6590211111111112,16.77491,171.19374351014022
375,1,2.78799,2.999935555555556,0.0914156,7.625162621251318
376,1,3.32195,1.9459184444444448,16.25971,168.26243124347354
377,1,3.16047,0.4163322222222222,1.65171,19.541317287917987
378,1,3.2041,0.1196211111111108,17.03711,172.97293551014022
379,1,3.13416,1.648458888888889,1.48155,19.77954795458465
380,1,2.76384,3.2403544444444443,4.47661,51.832796843473545
381,1,2.3844800000000004,1.35089,0.133555,4.9238717323624295
382,1,1.914312,3.9676766666666663,20.67371,213.9480787990291
383,1,1.566771,3.3508544444444444,0.269881,8.505824043473542
384,1,2.001755,0.6479877777777777,8.54,87.40440817680688
385,1,1.496458,1.1138255555555556,0.0678067,2.821459221251319
386,1,2.084989,3.643776666666666,4.21007,48.9982511990291
387,1,1.655513,1.3932633333333335,0.0828083999999999,3.609442665695763
388,1,3.17142,3.840954444444444,15.22041,160.72085284347355
389,1,2.96855,2.036500111111111,1.84187,23.804881910140207
390,1,3.53916,0.0195655555555555,30.53911,308.2349186212513
391,1,3.0231,0.661298888888889,1.75005,20.75181995458465
392,1,3.06651,3.8406766666666665,10.82261,116.6165163990291
393,1,2.81863,3.004296666666667,0.351273,10.267482399029095
394,1,2.8547800000000003,2.830756666666667,12.75611,134.08156839902912
395,1,2.44971,0.1407877777777776,0.141045,3.1408841768068743
396,1,2.71976,3.197887777777778,17.82091,185.15495417680688
397,1,2.70638,1.1681433333333335,0.5667869999999999,9.350077065695764
398,1,3.49447,3.559865555555556,6.628609999999999,74.74077062125131
399,1,3.23365,3.8217433333333335,0.429735,12.858041065695764
400,1,2.70088,0.0444766666666668,15.69871,158.8648403990291
401,1,2.44585,0.7354655555555555,0.261745,5.294736621251319
402,1,2.97285,0.2893100000000001,18.57821,188.37793773236243
403,1,2.7151,0.924588888888889,3.46379,37.940883954584656
404,1,2.1121760000000003,2.3725388888888888,23.17571,236.65329515458467
405,1,1.874898,2.86442,6.016,65.55847133236244
406,1,2.94369,2.095622111111111,15.68291,162.28004511014024
407,1,2.55444,0.9010722222222222,1.53876,18.460165287917985
408,1,1.571708,1.7220444444444445,4.18997,45.10654244347354
409,1,1.19531,2.00001,1e-05,3.2000097323624304
410,1,1.2264779,3.2605655555555555,9.77867,103.04090010125132
411,1,1.19531,2.00001,1e-05,3.2000097323624304
412,1,3.54064,1.0239166666666668,23.02351,234.6876563990291
413,1,3.2327700000000004,1.1769355555555556,1.79557,22.28364262125132
414,1,2.70031,1.0056888888888889,5.39157,57.33069595458465
415,1,2.41115,0.2385655555555556,0.781481,9.65541662125132
416,1,3.42964,2.921981111111111,26.24001,269.75635951014016
417,1,2.83874,2.609287777777778,2.233,28.476870176806877
418,1,2.89312,0.9997433333333332,26.74081,271.0449550656957
419,1,2.47527,0.99855,4.795249999999999,51.08602573236243
420,1,1.2654646,3.9816544444444446,18.26421,189.09682636347355
421,1,1.19531,2.00001,1e-05,3.2000097323624304
422,1,2.174137,3.0467511111111114,11.31761,119.2253879101402
423,1,2.72518,0.4325988888888889,0.373965,6.267545954584652
424,1,3.3895600000000004,3.76601,6.04167,69.07530973236244
425,1,3.32655,0.0019211111111109,0.5689259999999999,8.249715510140206
426,1,2.4293600000000004,3.2978544444444444,4.48879,51.64522084347354
427,1,2.29497,0.4238322222222223,0.180451,3.8021272879179855
428,1,2.1141210000000004,2.5426233333333337,7.25284,77.69906426569577
429,1,1.7577700000000005,1.0243,0.0337749,2.65147473236243
430,1,1.2241588,2.092216888888889,13.54341,138.81615931458467
431,1,1.19531,2.00001,1e-05,3.2000097323624304
432,1,1.2495819,1.8287477777777776,18.83971,191.38811645680687
433,1,1.1953100211166,2.11111111111839e-05,1.0844118e-05,3.59766601278244e-05
434,1,1.074898,0.4700433333333333,10.50761,105.97255746569576
435,1,1.19530999637295,0.0027655555555554,0.0213765,0.2180836256037789
436,1,1.1342397000000002,0.2367877777777777,9.58273,96.27933853680688
437,1,1.19531,2.00001,1e-05,3.2000097323624304
438,1,3.1691,1.9940292666666668,19.08701,196.4289885590291
439,1,3.24909,0.8084988888888888,1.83166,22.074627954584653
440,1,1.360093,0.0195099999999998,16.31801,163.40894933236245
441,1,1.19531,2.00001,1e-05,3.2000097323624304
